NDUFS5	NDUFB3
MRPL13	MRPL49
MRPL50	MRPL53
MRPL3	MRPL32
MRPS12	MRPS10
NDUFC1	NDUFS1
NDUFS2	NDUFB5
MRPL16	MRPS5
CYC1	UQCRC1
MRPS18C	MRPS35
MT-ND3	MT-ND2
MRPL42	MRPL30
NDUFA8	MT-ND6
MRPL20	MRPL27
MT-ND4	NDUFB4
NDUFS2	MT-ND6
MRPL36	MRPL21
MRPS14	MRPL15
MRPL21	MRPL33
NDUFB2	NDUFS2
MRPL49	MRPS35
UQCR10	UQCRH
NDUFA3	MT-ND6
MRPS30	MRPL53
MRPL40	MRPS35
MRPS6	MRPL20
NDUFA7	NDUFB4
MRPS14	MRPL19
MRPL17	MRPL27
MRPL19	MRPL33
MRPS30	MRPL15
MRPL49	MRPL32
MRPS30	MRPL28
MRPS7	MRPS10
MRPL17	MRPL34
MRPS6	MRPL32
NDUFA13	NDUFA3
MRPL16	MRPL3
MRPL36	MRPL20
NDUFS5	MT-ND2
MRPL22	MRPL27
NDUFA3	NDUFA7
MRPL40	MRPL3
NDUFC1	NDUFA7
XIAP	CASP8
MRPS30	MRPL49
NDUFS1	MT-ND5
MRPL21	MRPL27
MRPS6	MRPL17
NDUFC1	NDUFB5
MRPL33	MRPL32
MRPL36	MRPL19
MRPL46	MRPL44
MT-ND2	NDUFV1
MRPL2	ICT1
NDUFC1	NDUFB3
MRPS14	MRPS6
NDUFB6	MT-ND6
MRPL42	MRPS26
MRPL37	MRPL49
MRPS2	MRPL3
BECN1	BCL2L1
NDUFB2	NDUFA7
MRPL43	MRPL27
MRPS15	MRPL43
MT-ND2	MT-ND4
MRPL27	MRPS35
DAP3	MRPS7
MRPL43	MRPL3
MRPL47	MRPS35
MRPS18A	MRPL43
MRPL20	ICT1
MRPS2	MRPL15
MRPS14	MRPL43
MT-ND1	MT-ND6
MRPL11	MRPL3
MRPL46	MRPL17
NDUFV2	NDUFB5
MRPL33	MRPL34
ATP5G2	ATP5G1
MRPL19	MRPS10
MRPL46	MRPL16
MRPS15	MRPL40
MRPS16	MRPL49
MRPS6	MRPL9
MRPL43	MRPL15
MRPL42	MRPL51
MRPL42	MRPL44
MRPL49	MRPS5
MRPL49	MRPS10
MRPL17	MRPS5
MRPL19	MRPL34
MRPS15	MRPL46
MRPS14	MRPS18C
MRPL41	MRPL24
NDUFA3	NDUFS1
MRPL16	MRPS10
NDUFS2	NDUFB3
MRPL32	MRPS10
NDUFB6	NDUFB1
NDUFB2	NDUFA3
MRPL33	MRPL15
MRPS16	MRPL3
MRPL2	MRPL27
NDUFV1	NDUFB9
MRPS16	MRPS7
MRPL19	DAP3
MRPL36	DAP3
MRPL17	MRPL49
MRPL44	MRPS35
MRPS12	MRPS7
MRPL36	MRPL41
DAP3	MRPL4
MRPL2	MRPL43
NDUFB2	NDUFS3
NDUFS2	NDUFA7
MRPL42	GADD45GIP1
MRPS15	PTCD3
DAP3	MRPL15
MRPS6	MRPS2
MRPS16	MRPL44
MRPL40	MRPL51
NDUFV1	NDUFB5
MT-ND4	NDUFV2
PKIA	PRKACA
MT-ND4	NDUFB9
MRPL19	MRPS15
DAP3	MRPL32
MRPS16	MRPL20
NDUFB2	NDUFA2
MT-ND6	NDUFV2
MT-ND4	MT-ND6
MRPS15	MRPL3
MRPL45	MRPL35
NDUFS1	MT-ND2
MT-ND2	NDUFV2
MRPS12	MRPS35
NDUFB8	NDUFS6
MT-ND2	MT-ND6
XIAP	CASP3
MRPL2	MRPL34
NDUFS2	MT-ND1
MRPL36	MRPS2
MRPS16	MRPL9
LDHA	LDHB
MRPL17	MRPS35
MRPS16	MRPL40
MRPL2	MRPS18C
MRPL40	MRPL17
MRPL46	MRPL27
NDUFB6	NDUFA2
MRPL36	MRPL40
MRPL43	MRPL49
MRPL40	MRPL13
MRPL40	MRPL44
NDUFB3	NDUFB4
MRPL43	MRPL32
MRPL47	MRPS5
NDUFS8	NDUFB3
MRPL3	MRPS10
MRPL36	MRPL2
MRPL3	MRPL34
MRPL42	MRPL22
NDUFS3	NDUFA10
MRPL37	MRPL11
MRPS30	MRPL51
MT-ND3	NDUFS3
MRPL36	MRPL9
MRPL19	MRPL46
MT-ND2	NDUFA7
MRPL19	MRPS5
MT-ND3	NDUFB9
MRPL50	MRPL11
XIAP	CASP9
NDUFA3	MT-ND1
MRPS35	MRPS10
MRPL4	MRPS10
MRPL44	MRPL28
MRPS18A	MRPS35
MRPS6	ICT1
MRPS6	MRPL27
NDUFS2	NDUFB10
MRPS6	MRPL34
ICT1	MRPL17
NDUFB2	NDUFB10
MT-ND3	MT-ND5
NDUFA13	NDUFS7
MRPL17	MRPL32
MRPL40	MRPL28
MT-ND3	MT-ND6
MRPL47	MRPL28
MT-ND4	NDUFA7
MRPL2	MRPL49
MRPL52	MRPL40
NDUFS1	NDUFB4
MRPL36	MRPS12
MT-ND1	NDUFA7
MRPS15	MRPS23
MRPL1	MRPL17
MRPL2	MRPL44
MRPS15	MRPL4
ATP5L	ATP5D
MRPS6	MRPL33
NDUFB6	MT-ND2
MRPL35	MRPL13
MRPL20	MRPL33
MT-ND2	MT-ND1
HSPA9	GRPEL1
NDUFV2	NDUFB3
MRPL47	DAP3
NDUFB6	NDUFB3
MRPS30	MRPL9
DAP3	MRPL49
MRPS16	MRPL34
MRPL47	MRPL20
ATP5C1	ATP5O
MRPS14	MRPL41
DAP3	MRPL17
NDUFB2	NDUFB4
MRPS5	MRPL4
MRPL36	MRPL34
MRPL2	DAP3
NDUFC1	NDUFV2
NDUFS2	MT-ND3
MT-ND6	NDUFB4
NDUFA13	NDUFA12
MRPS12	MRPL16
MRPS6	MRPS5
NDUFC1	NDUFB1
MT-ND6	NDUFB5
MRPL36	MRPS18A
MRPL2	MRPL15
MT-ND2	NDUFB9
NDUFA3	NDUFS2
MRPL2	MRPL20
NDUFS1	MT-ND6
NDUFB2	NDUFB5
MRPL9	ICT1
NDUFA12	NDUFB7
NDUFA8	NDUFA12
MT-ND4	NDUFV1
MRPL2	MRPL3
MRPS12	MRPS5
ICT1	MRPL32
NDUFS5	MT-ND3
MRPL36	MRPL13
MRPL32	MRPS35
MRPL27	MRPL28
MRPS11	MRPS28
MRPL50	MRPL18
MRPL33	MRPS5
MRPS16	ICT1
MRPL21	MRPL11
MRPS11	MRPS25
NDUFA3	MT-ND4
MRPL21	MRPL13
MRPL46	MRPS35
MRPL36	MRPS14
MRPL17	MRPS9
MT-ND3	NDUFB4
NDUFB9	NDUFB4
MRPL36	MRPL47
MRPS14	MRPL34
MRPL43	MRPS18C
MRPL19	MRPL32
MT-ND2	MT-ND5
MRPS5	MRPL32
MRPL36	MRPS7
MT-ND1	NDUFB4
MRPL2	MRPL46
NDUFS6	NDUFB7
MRPL50	MRPL51
MRPL47	MRPS10
NDUFS5	NDUFB1
ICT1	MRPL27
MRPL47	GADD45GIP1
MRPL44	MRPL27
MRPL43	MRPS10
NDUFS2	NDUFB9
MRPS2	MRPL41
MRPL15	MRPS10
MRPL35	MRPL30
NDUFC1	NDUFS5
NDUFS1	MT-ND4
DAP3	MRPL40
NDUFA8	NDUFB10
MRPL35	MRPL48
MRPL27	MRPS10
MRPL40	MRPS5
NDUFA3	NDUFB5
MRPL24	MRPL15
MT-ND1	NDUFB9
MRPL3	MRPS35
NDUFV2	NDUFB9
MRPL42	MRPL17
MRPL15	MRPS35
MRPS14	MRPS35
NDUFS1	NDUFA7
MRPL30	MRPL28
MRPS30	MRPL14
MRPS14	DAP3
MRPL47	MRPL30
NDUFA7	NDUFB9
MT-ND3	NDUFA7
MRPS6	MRPS16
MRPL20	MRPS9
NDUFB6	MT-ND4
MRPS16	MRPL15
MRPS7	MRPL27
MRPS2	MRPL32
MRPL41	MRPL43
MRPL36	MRPL17
MRPS5	MRPL15
NDUFA3	NDUFV2
MRPL13	MRPS10
NDUFAB1	NDUFA13
MRPL33	MRPL17
MRPL19	MRPL2
MRPL36	MRPS6
MRPL22	MRPL28
NDUFB6	MT-ND3
MRPS16	MRPL43
MRPS16	MRPL17
MRPS12	DAP3
NDUFB2	NDUFS5
MRPL16	MRPL32
MT-ND3	NDUFV1
NDUFS2	MT-ND4
MRPL11	MRPL27
MRPS2	MRPL4
MT-ND2	NDUFB5
MRPS12	MRPL27
MRPL2	MRPS2
MT-ND1	NDUFS7
MRPL41	MRPL20
MRPS18A	MRPL28
NDUFA3	NDUFV1
MRPS30	MRPL11
MRPL35	MRPL27
MRPS15	MRPL49
MRPL36	MRPL32
MRPL36	MRPS18C
MRPS14	MRPS5
NDUFS4	NDUFB3
MRPL43	MRPL16
MRPL16	MRPL34
MRPL33	MRPS9
NDUFC1	NDUFS2
MRPL41	MRPL30
MRPL50	MRPL49
NDUFS1	MT-ND3
MRPL43	MRPS35
MT-ND2	NDUFB4
DAP3	MRPL46
MRPS16	MRPL46
NDUFA13	NDUFS4
MRPL40	MRPL49
NDUFA8	MT-ND3
NDUFC1	NDUFA6
MRPL24	MRPL3
MRPL36	MRPL33
MRPS2	MRPL16
DAP3	MRPL3
MRPS15	MRPL44
MRPL41	MRPL57
MT-ND5	MT-ND6
MRPS6	MRPL19
MT-ND5	MT-ND1
MRPS2	MRPL40
MRPL46	MRPS5
MRPL2	MRPS18A
MRPL43	MRPL46
MRPS15	MRPL32
MRPL33	MRPL3
DAP3	MRPL27
MRPL14	MRPL28
UQCRH	UQCRFS1
DAP3	MRPL43
MRPL36	MRPL15
MRPL17	MRPS10
MRPL16	MRPS35
MRPL11	ICT1
SUCLG2	SUCLG1
NDUFA3	NDUFB3
MT-ND3	NDUFB5
MRPS18A	MRPL4
MRPL46	MRPL49
MT-ND6	NDUFB9
NDUFS2	MT-ND5
MRPS16	MRPS18A
MRPL40	MRPS10
MRPL2	TUFM
NDUFA3	MT-ND3
MRPS5	MRPL3
MRPL14	MRPL13
MRPS6	MRPL43
MRPL16	MRPL33
MRPS16	MRPS18C
NDUFC1	NDUFB2
NDUFB6	NDUFB11
NDUFA3	NDUFA1
NDUFB5	NDUFA10
NDUFA3	NDUFA12
MRPL1	MRPL16
NDUFC1	NDUFS3
MRPL21	MRPS7
MRPL17	MRPS7
MRPS14	ICT1
ATP5H	ATP5L
MRPL21	MRPS11
MRPL37	MRPL16
MRPS15	MRPL21
MT-ND3	NDUFS8
MRPL50	MRPL41
NDUFA13	NDUFV3
MRPL36	MRPS11
MRPL42	MRPS30
MRPL2	MRPL33
MRPS6	MRPL11
NDUFA1	NDUFB5
MRPL42	MRPL47
NDUFC1	NDUFS6
ICT1	MRPL15
MRPL42	MRPL49
NDUFS5	NDUFA1
NDUFV2	NDUFB11
MT-ND3	NDUFS7
NDUFC1	NDUFA2
MRPL42	MRPL28
MRPS15	ICT1
MRPL42	MRPL48
AURKAIP1	MRPS10
MRPL42	MRPL33
UQCRB	CYC1
MRPL24	MRPL1
MRPL9	MRPS10
MRPS31	MRPS28
MRPS6	MRPS7
TIMM8A	TIMM10
MRPL42	MRPL18
MRPL42	MRPL9
MRPS11	MRPL32
MRPL21	MRPS5
MRPL9	MRPS5
ATP5L	ATP5O
MRPL41	GADD45GIP1
ICT1	MRPS7
MRPL33	MRPS10
MRPL21	MRPS10
MRPL47	MRPL21
NDUFB9	NDUFA10
MRPL41	MRPL48
MRPL11	MRPS9
MRPS15	MRPL20
MRPS14	MRPL32
MRPL42	MRPL19
MRPL1	MRPL27
MRPS30	ICT1
MRPL22	MRPS30
MRPL42	MRPL2
MRPS30	MRPL27
MRPS18A	MRPL34
NDUFA13	NDUFA5
MRPS14	MRPL27
MRPL42	MRPL50
MRPS12	ICT1
NDUFA5	NDUFA11
BCL2	CASP8
MRPL19	MRPS7
MRPS6	MRPS31
MRPL19	MRPS18A
MRPS7	MRPL32
NDUFA5	NDUFB10
MRPS11	MRPL33
NDUFS1	NDUFA10
MRPL11	MRPL33
MRPS16	MRPL11
MRPS33	MRPS25
NDUFA7	NDUFB10
MRPS16	MRPS11
MRPS11	MRPL27
MRPS12	MRPL19
NDUFB6	NDUFA10
NDUFC1	NDUFA1
NDUFA3	NDUFS4
MRPL37	MRPL15
NDUFA7	NDUFA10
MRPS33	MRPS16
NDUFS5	NDUFA10
MRPL20	MRPS11
ICT1	MRPS5
MRPS12	MRPL32
MRPL20	MRPS5
CASP8	CASP9
MRPS18C	MRPL34
NDUFC1	NDUFA12
MRPL33	MRPS7
GADD45GIP1	MRPL4
NDUFC2	NDUFS6
NDUFB1	NDUFS6
MRPL42	MRPL20
NDUFV1	NDUFA10
MRPS30	MRPL33
MRPL13	MRPL33
ICT1	MRPS10
MRPL43	MRPS23
MRPL50	ICT1
NDUFC1	NDUFA3
MRPL19	MRPS11
NDUFS2	NDUFC2
NDUFB2	NDUFS4
MRPL37	MRPS28
MRPL41	MRPL18
MRPL20	MRPS7
MRPS6	MRPL2
MRPL42	MRPL35
BOLA3	GLRX5
NDUFS1	NDUFA1
MRPS30	MRPL41
PPM1K	BCKDHB
NDUFC1	NDUFB10
MRPL20	MRPL11
MRPL20	MRPL13
NDUFS4	NDUFS6
MRPS6	MRPS10
MRPL2	MRPS9
MRPL41	MRPL28
MRPL9	MRPS11
NDUFA7	NDUFS7
MRPL9	MRPS7
MRPS14	MRPL20
CASP8	BCL2L1
MRPS15	MRPL33
MRPL4	MRPL28
MRPS11	ICT1
MRPL37	MRPL46
MRPL42	MRPL11
CASP2	BCL2L1
MRPS14	MRPL9
BCL2	CASP2
MRPS12	MRPL9
MRPS6	MRPS11
NDUFC1	NDUFB9
CASP9	CASP2
MRPS6	MRPL13
MRPL14	MRPL37
NDUFB6	NDUFA1
MRPS12	MRPL17
NDUFC1	NDUFB4
MRPL36	MRPL11
MRPS14	MRPL21
MRPL22	MRPL50
MRPS12	MRPL33
MRPL41	MRPL35
COX7A2	MT-CO2
MRPL50	MRPL33
MRPL11	MRPL17
NDUFV2	NDUFC2
MRPS11	MRPL17
MRPL42	MRPL15
MRPS14	MRPS33
MRPS14	MRPL17
TUFM	MRPS10
NDUFB2	NDUFA12
NDUFC2	NDUFB4
MRPS11	MRPS35
NDUFV1	NDUFB8
MRPS15	MRPL9
MRPS12	MRPL21
MRPL20	MRPS10
MRPL2	MRPL21
NDUFA8	NDUFA10
MRPS12	MRPL20
CASP8	CASP2
MRPS26	MRPS11
MRPL41	MRPL11
MRPL47	MRPL51
MT-ND4	NDUFS8
MRPS30	MRPL37
MRPL45	MRPL28
NDUFA13	NDUFB5
MRPL19	MRPS18C
MRPL41	MRPL38
MRPS18C	MRPL44
MRPL16	MRPS18C
MRPS15	MRPS24
NDUFA7	NDUFB7
MRPS18C	MRPL49
MRPS18A	MRPL17
NDUFA3	NDUFB10
MRPS18C	MRPL3
MRPL46	MRPL33
MRPS18A	MRPL3
MRPL20	MRPL3
MT-ND1	NDUFS8
MRPL2	MRPL1
MRPS30	MRPL34
MRPS30	MRPL38
MRPS18A	MRPL49
MRPS18A	MRPL32
MRPL4	MRPL51
NDUFB11	NDUFB5
NDUFB9	NDUFS6
MRPS2	AURKAIP1
AURKAIP1	MRPS11
MRPL50	MRPL13
MT-ND5	NDUFS6
MRPS18A	MRPL20
CHCHD6	MTX2
MRPS18C	MRPL17
MRPS12	MRPL13
NDUFA1	NDUFB10
MRPS12	MRPL15
MRPS12	MRPL3
MRPS18A	MRPL46
NDUFC2	NDUFS7
MRPL35	MRPL4
MRPL46	MRPS18C
MRPL20	MRPS18C
GFM1	MRPS7
MRPL22	MRPL49
NDUFS1	NDUFB7
NDUFA5	NDUFS5
NDUFS4	NDUFB9
NDUFS4	NDUFB7
TIMM10	TIMM13
NDUFB2	NDUFS6
MRPS12	MRPL2
NDUFV2	NDUFB7
NDUFS2	NDUFB7
MRPL40	MRPS18C
MRPS18C	MRPL32
MRPL48	MRPL4
MRPS18A	MRPL13
NDUFB1	NDUFA12
MRPS30	MRPL13
MRPL13	MRPS18C
MRPS18A	MRPL16
MRPS33	MRPS11
NDUFB6	NDUFB7
MRPS18A	MRPL44
NDUFV3	NDUFS7
MRPS18A	MRPL40
NDUFA8	NDUFV3
SDHC	SDHA
MRPS12	MRPL4
MRPL24	MRPS9
MRPS6	MRPS35
MRPL43	MRPL33
MRPS15	MRPL34
MRPS2	MRPL34
NDUFA11	NDUFV2
MRPL41	DAP3
MRPS14	MRPL49
MRPL22	MRPL46
MRPS6	MRPS18C
MRPL41	MRPS5
MRPL9	MRPL53
NDUFA11	NDUFV3
MRPL46	MRPS9
MRPS18A	MRPS5
UQCRB	UQCRH
NDUFB2	NDUFA9
MRPL45	MRPS30
MRPS6	MRPL46
MRPL50	MRPL17
NDUFB10	NDUFB7
MRPL47	MRPS6
MRPL46	MRPL28
MRPL49	MRPS9
MRPL41	MRPS35
MRPL22	MRPL40
MRPL24	MRPS5
ATP5L	ATP5B
DAP3	MRPL34
MRPL34	MRPL27
MRPS14	MRPL40
MRPL36	MRPL24
MRPL43	MRPS9
MRPS15	MRPL41
MRPS12	MRPL46
MRPS6	DAP3
MRPL50	MRPL30
MRPS30	MRPL52
MRPS6	MRPL24
MRPS30	MRPL43
NDUFS5	NDUFB11
NDUFB8	NDUFB3
MRPL49	MRPL34
MRPL42	MRPL34
MRPS2	MRPL38
MRPS12	MRPL49
MRPL13	MRPL34
AURKAIP1	MRPS31
NDUFB11	NDUFB4
MRPS30	MRPL4
MRPS6	MRPL40
NDUFS2	NDUFB11
MRPL24	MRPL17
MRPS14	MRPL44
MRPS6	MRPL4
MRPL22	MRPL44
MRPL34	MRPS10
NDUFA1	NDUFS6
MRPL22	MRPL3
MRPL22	MRPL13
MRPL34	MRPL32
MRPS16	MRPL24
MRPL22	MRPL32
MRPS12	MRPL44
MRPL50	MRPL43
MRPL47	MRPS12
MRPL40	MRPL33
MRPS5	MRPL34
DAP3	MRPL33
MRPS9	MRPL44
MRPL57	MRPL4
MRPL11	MRPS10
MRPS14	MRPL46
MRPL16	MRPS9
MRPL34	MRPS35
DBT	DLD
MRPS14	MRPL3
MRPL41	MRPL33
MRPL33	MRPS35
NDUFV1	NDUFB10
MRPL50	MRPL27
MRPS2	MRPL33
MRPS12	MRPL34
MRPL44	MRPL34
AURKAIP1	MRPS18C
MRPS12	MRPL41
MRPL24	MRPL32
MRPL24	MRPL33
MRPL40	MRPL34
MRPS14	MRPL16
UQCR11	UQCRC1
MRPL47	MRPS9
NDUFB3	NDUFS7
MT-ND5	NDUFS7
NDUFA11	NDUFS2
MRPL45	MRPL42
MRPL20	MRPL28
MRPL33	MRPL49
MRPS6	MRPL44
MRPS14	MRPL4
MRPS6	MRPL16
MRPL41	MRPS10
UQCRB	UQCR10
MRPL53	MRPL4
MRPS14	MRPL13
MRPS6	MRPL49
MRPL2	MRPL41
MRPS14	MRPL47
MRPS30	MRPL21
MRPS12	MRPL43
MRPS6	MRPL3
MRPL46	MRPL34
MRPL24	MRPL20
DLAT	DLD
MRPL22	MRPL33
MRPS30	MRPL32
MRPL22	MRPL15
MRPS33	AURKAIP1
AURKAIP1	MRPS5
MRPL33	MRPL44
MRPS12	MRPL40
MRPL24	ICT1
MRPS14	MRPL2
NDUFC1	NDUFS7
NDUFS2	NDUFB8
MRPS18C	MRPL27
NDUFB8	NDUFB4
MRPL37	MRPL30
BCL2	BCL2L1
MT-ND6	NDUFAF3
NDUFA12	NDUFB11
MRPL37	MRPL27
MT-ND2	NDUFC2
MRPS18A	MRPL9
MRPS33	MRPS18C
MRPL22	MRPL21
MRPL33	MRPS18C
MRPL13	MRPS7
MT-ND6	NDUFA10
MRPS12	MRPS11
MRPL15	MRPS7
NDUFB2	MT-ND2
NDUFB6	NDUFC2
NDUFA1	NDUFA12
MT-ND5	NDUFC2
NDUFC2	NDUFB9
NDUFS1	NDUFB8
MRPL11	MRPS5
MT-ND4	NDUFB8
NDUFB2	NDUFS1
MT-ND6	ACAD9
MRPS11	MRPL11
NDUFB10	NDUFB3
MRPL46	MRPL38
MT-ND3	NDUFB8
MRPS14	MRPL11
MRPS15	MRPL11
MT-ND1	NDUFA9
NDUFB2	NDUFA10
NDUFA3	NDUFB1
TMEM126B	ACAD9
NDUFV1	NDUFC2
MRPL2	MRPS11
BCL2L11	BAK1
MRPL42	MRPL27
NDUFB6	NDUFB8
NDUFA13	NDUFAF4
AURKAIP1	MRPS24
NDUFB9	NDUFS7
MRPS26	MRPL32
MRPS12	MRPL11
MT-ND5	NDUFA10
NDUFB2	NDUFB9
NDUFB2	MT-ND5
MRPS33	MRPS18A
NDUFA3	NDUFS8
MT-ND2	NDUFB8
NDUFC1	NDUFS4
MT-ND1	NDUFA10
MT-ND2	NDUFA9
MRPL37	GADD45GIP1
NDUFS8	NDUFA7
NDUFA13	NDUFB6
MRPL9	MRPL30
MRPS26	MRPS16
PHB	PHB2
NDUFA10	NDUFB4
MRPL9	MRPL43
MRPS18A	MRPL27
NDUFS7	NDUFB4
MRPL9	MRPL52
MRPL11	MRPS7
NDUFC2	NDUFS3
NDUFA7	NDUFB8
MRPL50	MRPL52
NDUFV2	NDUFB8
MRPL1	MRPL34
MT-ND6	NDUFA9
NDUFA3	NDUFS7
TMEM126B	NDUFAF1
MRPL22	MRPL20
OGDH	DLD
MT-ND6	NDUFC2
NDUFB2	MT-ND4
IDH2	IDH3G
NDUFA3	NDUFA10
MRPS11	MRPL13
NDUFA13	TMEM126B
NDUFB2	MT-ND3
NDUFS8	NDUFB10
MRPS21	MRPL36
NDUFB2	NDUFV1
MT-ND4	NDUFC2
MT-ND1	NDUFB8
MT-ND2	NDUFA10
NDUFB11	NDUFA9
NDUFB2	MT-ND1
NDUFB6	NDUFA9
NDUFB2	NDUFB8
NDUFA7	NDUFC2
MRPS11	MRPL15
NDUFA3	NDUFA9
MRPS2	MRPL9
NDUFS5	NDUFC2
IDH3B	IDH2
MT-ND4	NDUFA9
MRPS2	MRPL20
MT-ND6	NDUFB8
NDUFB8	NDUFA10
MT-ND1	NDUFC2
NDUFA3	NDUFC2
MT-ND5	NDUFB8
BCL2L1	TP53
NDUFS1	NDUFC2
MT-ND3	NDUFA10
NDUFAF3	ACAD9
MT-ND3	NDUFC2
NDUFB2	MT-ND6
NDUFB2	NDUFS7
NDUFAF3	NDUFAF1
NDUFC1	NDUFS8
MRPS33	CHCHD1
MT-ND4	NDUFA10
NDUFS1	NDUFA11
NDUFA3	NDUFB8
MRPL30	MRPL4
MRPS18A	MRPL33
MRPL9	MRPL49
MRPL52	MRPL4
MRPS14	MRPS7
MRPS2	MRPL21
NDUFA11	NDUFB4
NDUFV1	NDUFB11
MRPL22	TUFM
NDUFA11	NDUFS5
NDUFA11	NDUFS7
NDUFA11	NDUFB5
BAK1	BID
MT-ND4	NDUFB11
BCL2L11	BAX
MRPL9	MRPL34
NDUFA5	NDUFA9
NDUFAF3	NDUFB10
MRPS18B	MRPS10
ECSIT	NDUFAF1
NDUFB11	NDUFB7
MRPL24	TUFM
NDUFB1	NDUFB3
MRPL37	MRPL4
NDUFS4	NDUFC2
MT-ND5	NDUFB11
NDUFA12	NDUFA10
NDUFA7	NDUFB11
NDUFB9	NDUFB11
NDUFA11	NDUFA8
MRPL9	MRPL51
NDUFA11	NDUFS4
MRPL22	ICT1
NDUFB11	NDUFB3
MRPS27	MRPS16
MRPL50	MRPL21
HSPA9	TIMM44
RPL23L	MRPL3
MRPS33	MRPS34
PPM1K	BCKDHA
MRPL55	MRPL46
MRPL45	MRPL4
NDUFA11	NDUFB6
MRPL42	MRPL21
MRPL38	MRPL27
MRPS27	MRPS22
TIMM44	GRPEL1
NDUFC2	NDUFB11
MRPS2	ICT1
NDUFA3	NDUFB11
BCL2	BAD
MT-ND2	NDUFS6
MRPL20	MRPL16
MRPL35	MRPL38
MRPS28	MRPS18B
AKT1	RPS6KB1
MT-ND1	NDUFS6
MRPL1	MRPL3
MRPL12	MRPL33
MRPS21	MRPS5
ACAD9	NDUFAF1
ICT1	MRPL16
MRPL9	MRPL48
PFKP	PFKM
NDUFS2	ACAD9
MRPL14	GADD45GIP1
DLAT	OGDH
MRPL21	MRPL16
NDUFAF5	NDUFAF3
XIAP	CASP7
DLST	DLD
MRPL18	MRPS7
COX4I1	COX5A
MT-ND3	NDUFB7
NDUFB8	NDUFS7
MT-ND2	NDUFB3
MRPL3	MRPS7
MRPS14	MRPL24
MT-ND2	NDUFS7
MT-ND5	NDUFB7
NDUFB9	NDUFB3
NDUFC1	NDUFA10
MRPL4	MRPS7
MT-ND1	NDUFB7
MRPL24	MRPS11
NDUFB10	NDUFA10
NDUFS1	NDUFB3
MT-ND2	NDUFS8
RPL23L	MRPL4
NDUFA10	NDUFB3
MT-ND3	NDUFB3
NDUFV1	NDUFB7
MT-ND4	NDUFB7
CYC1	CYCS
NDUFB8	NDUFB11
MRPS18C	MRPS7
NDUFA11	NDUFS3
NDUFAF4	NDUFS7
MRPS11	MRPL4
NDUFB2	NDUFB1
MRPL22	MRPL37
NDUFB11	NDUFAF1
MT-ND6	NDUFB3
NDUFA3	NDUFB7
MT-ND3	NDUFS4
MRPL43	MRPS11
MT-ND2	NDUFB7
MRPS18A	MRPS7
MRPS27	MRPS14
MT-ND6	NDUFS4
MT-ND1	NDUFB3
MT-ND6	NDUFB7
MRPS11	MRPL3
MRPS27	MRPS33
NDUFS4	NDUFB11
DAP3	AURKAIP1
NDUFC2	NDUFB3
MT-ND5	NDUFS8
MRPS12	MRPL24
CYCS	UQCRFS1
MT-ND2	NDUFS4
NDUFB7	NDUFB4
MT-ND4	NDUFB3
MRPL11	MRPL44
MRPS26	MRPS34
NDUFV1	NDUFB3
NDUFB11	NDUFB10
CS	DLAT
PDHA1	DLAT
MRPL9	MRPL35
NDUFA1	NDUFB8
MRPS15	MRPL24
MT-ND5	NDUFB3
NDUFC1	NDUFB8
MRPL24	MRPS7
NDUFC1	NDUFB7
NDUFA1	MT-ND3
NDUFA1	NDUFS7
MRPS6	MRPS18A
MRPL24	MRPL16
AURKAIP1	MRPS9
MRPL43	MRPL38
MRPS2	MRPL24
MRPL50	MRPS9
CHCHD1	MRPS5
NDUFA1	MT-ND6
NDUFS1	NDUFB1
TFAM	TFB2M
NDUFV3	NDUFB3
NDUFA1	NDUFS2
NDUFC1	MT-ND5
NDUFC1	MT-ND1
MRPS33	MRPS18B
NDUFA1	NDUFB9
MRPL30	MRPL38
MRPS15	MRPL38
NDUFA1	NDUFV1
ATP5G3	ATP5D
NDUFB1	NDUFB11
NDUFC1	NDUFV1
NDUFC1	MT-ND3
MT-ND1	NDUFB10
MRPS31	MRPL44
NDUFS8	NDUFB9
NDUFC2	NDUFB7
MRPL43	MRPS7
MRPS18A	MRPS2
PDK3	PDHA1
MRPS18A	MRPL38
MRPL38	MRPS5
NDUFA13	NDUFB9
MRPL36	MRPL18
IDH1	IDH3B
NDUFA1	MT-ND4
NDUFA1	NDUFB1
NDUFA1	NDUFA7
MT-ND3	NDUFA12
IDH3B	IDH3G
MRPS11	MRPL44
NDUFA1	MT-ND2
MRPL54	MRPL11
NDUFS8	NDUFB7
MRPL38	MRPL17
PDHX	OGDH
NDUFC2	NDUFA9
TRIAP1	PRELID1
MRPL38	MRPS18C
MRPL41	MRPS18C
NDUFC1	MT-ND2
NDUFA13	NDUFA8
PFKP	PFKL
MRPL22	MRPS18A
COX4I1	COX5B
MRPL38	MRPS10
NDUFC2	NDUFA10
MTERF4	NSUN4
MRPS2	MRPL11
MRPS6	MRPS18B
MRPL41	MRPS28
IDH1	IDH3G
CYP11A1	FDX1
MRPS33	MRPL18
SAMM50	CHCHD6
NDUFA1	MT-ND5
AKT1	MTOR
POLRMT	TFB2M
MRPL42	MRPS35
NDUFB1	NDUFB10
MRPL12	MRPL3
NDUFA1	NDUFS4
MRPL37	MRPS18B
NDUFA1	NDUFB4
NDUFA1	NDUFA2
